Product,SKU,Supplier Code,Brand,Supplier,Category,Tag,SKU Name,SKU,Image,Subtitle,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,Revenue,Cost of Goods Sold,Gross Profit,Margin (%),Tax
Amortisseur Supérieur,BK333051a,,Brick,Southland,Suspension et Direction / Amortisseurs,Châssis,"Amortisseur Supérieur / Hyundai Santa Fe II, 06-12 / Avant, Droit / BK334506",BK334506,,BK334506,0,0,0,0,0,0,0,31500,0,0,0,0,31500,14624.33333,16875.66667,0.53574,0
Amortisseur Supérieur,BK333051a,,Brick,Southland,Suspension et Direction / Amortisseurs,Châssis,"Amortisseur Supérieur / Land Cruiser _J7# / Arriere, G/D / BK344212",BK344212,,BK344212,0,0,27000,0,0,0,0,0,0,0,0,0,27000,8115,18885,0.69944,0
Amortisseur Supérieur,BK333051a,,Brick,Southland,Suspension et Direction / Amortisseurs,Châssis,"Amortisseur Supérieur / Nissan Primera 90-02 / Avant, G/D / BK341120",BK341120,,BK341120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amortisseur Supérieur,BK333051a,,Brick,Southland,Suspension et Direction / Amortisseurs,Châssis,"Amortisseur Supérieur / L200 K0#-K7# 80-07 / Arriere, G/D / BK343293",BK343293,,BK343293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Avensis I, Corolla _E8#-_E11#, Carina E, II / 1C, 2C / DTX-030L (27.7/21 dents, 140x212)",4954514937825,,4954514937825,150000,270000,150000,270000,150000,270000,325500,427500,202500,480000,120000,355000,3170500,1442344.24044,1728155.75956,0.54507,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Hilux, Hiace, Rav4, LC Prado _J12#, Suziki GV / 3L/5L / DTX-099L; TYD112U (29.8/21 dents, 150x236)",4954514936866,,4954514936866,172000,215000,300000,129000,215000,85000,211000,294000,170000,215000,170000,124000,2300000,885569.62321,1414430.37679,0.61497,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / L200, Pajero, Montero, Hyundai Galloper, H100 / 4D56, D4B#, 4G6# / DM-034; DM-035; MBD022U(26.245/23 dents, 150x225)",4954514934572,,4954514934572,297000,126000,126000,210000,168000,42000,163500,160000,332000,124000,198000,213000,2159500,864400.95324,1295099.04676,0.59972,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Hilux, Hiace, Land Cruiser _J7#, Dyna, Suziki GV / L/2L, #Y, #RZ-FE / DTX-117; TYD-094U (29.8/21 dents, 150x224)",4954514937016,,4954514937016,101000,201000,169000,101000,67000,102000,135000,120000,153000,269000,34000,67000,1519000,1012141.54027,506858.45973,0.33368,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Starlet, Corolla _E8#-_E12#, Carina, Yaris I, II / #E, #A-FE, 4ZZ-FE, 2NZ-FE, 2SZ-FE / DT-123V; TYD008U (24.6/21 dents, 140x200)",4954514937047,,4954514937047,60000,60000,210000,30000,0,30000,120000,189000,57000,270000,60000,90000,1176000,502187.2539,673812.7461,0.57297,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Avensis I, II, Corolla, Yaris I, Rav4 II / #A_, 1ZZ-FE, 3ZZ-FE, #NZ-FE / DT-124V, TYD035U (24.6/21 dents, 140x200)",4954514937054,,4954514937054,96000,32000,128000,160000,0,96000,64000,90000,62000,96000,32000,160000,1016000,514538.45337,501461.54663,0.49356,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / 4Runner, Hilux, Hiace, LC Prado / #KD-FTV (D4D) / DTX-146; TYD150U (29.8/21 dents, 170x260)",4954514938129,,4954514938129,0,0,156500,153000,0,76500,0,150000,151500,0,152500,148500,988500,570594.5974,417905.4026,0.42277,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / L200, Pajero, Montero / 4M40 / DM-068; MBD059U/MBD063U (Exedy)",4996427310593,,4996427310593,0,0,240000,0,0,80000,0,81500,160000,0,80000,80000,721500,416592.11844,304907.88156,0.4226,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Rav4 I, II, Camry, Hilux, Hiace / 3L, 3S-FE, #VZ-FE / DT-068 (29.8/21 dents, 150x236)",4954514936620,"https://vendimageuploadcdn.global.ssl.fastly.net/500,fit,q90/vend-images/product/original/c/f/cf22f6e407de76c0303ac2db07d1a5e4ec0fdaf6.jpg",49 Variants,0,45000,126000,38000,0,84000,42000,124500,0,80000,0,126000,665500,321482.66848,344017.33152,0.51693,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Fortuner, Hilux 15-UP / #GD-FTV, #KD-FTV / DTX-232A;  TYD183U (29.34/21 dents, 175x273)",3445423,,3445423,0,125000,123000,0,0,0,0,0,0,123000,0,0,371000,152619,218381,0.58863,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Land Cruiser _J7#, _J8#, Dyna / 1H-Z / DT-094L (29.8/21 dents, 175x275)",4954514936804,,4954514936804,0,0,0,0,0,80000,0,80000,0,80000,0,0,240000,81090,158910,0.66213,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Rav4 III, Camry, Matrix, LC Prado _J12#,_J15# / 1AZ-FE, 2AZ-FE; 5L-E / DTX-168, DTX-188 (29.8/21 dents, 150x236)",3430510,,3430510,0,0,67000,67000,66000,0,0,0,0,0,0,0,200000,104457,95543,0.47772,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Yaris I, II, Citroen C1, Peugeot 107 / 1SZ-FE / DT-145; DT-006; TYD-014V (21.6/19 dents, 132x190)",4954514937252,,4954514937252,0,63000,0,31500,31500,0,0,0,31500,0,0,31500,189000,113437.99998,75562.00002,0.3998,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / L200 KA#, KB#, Pajero Sport KH#, KG# / 4D56 (DiD) / DM-069/936; MBD129U (Exedy)",4996427066698,,4996427066698,0,80000,82000,0,0,0,0,0,0,0,0,0,162000,91997.33334,70002.66666,0.43212,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Terios J1_,J2_ / 3SZ-VE / DHD-047U  (22.14/20 dents, 132x190)",3445411,,3445411,0,124000,0,0,0,0,0,0,0,0,0,0,124000,59976,64024,0.51632,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Avensis, Carina E, II, Picnic / 3S-FE, 1AZ-FSE / DT-100V",DT-100V,,DT-100V,40000,0,0,0,40000,0,37000,0,0,0,0,0,117000,54922.71429,62077.28571,0.53058,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,Disque d'embrayage Premium / Pajero/Montero / 6G7# / DM-052; MBD034U (Exedy),3089548,,3089548,0,0,52000,0,0,0,0,0,0,0,52000,0,104000,46665,57335,0.5513,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / L200 K_, Pajero/Montero / 4D56-T (DID) / MN171659 (26.1/23 dents, 150x225)",3445674,,3445674,0,90000,0,0,0,0,0,0,0,0,0,0,90000,42800,47200,0.52444,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Terrano II,Hardbody/Navara(D22),Trooper,D-max / QD32, _D25, _D30, 4J_ / DG-903, ISD141U (25.6/24 dents, 160x250)",3445557,,3445557,0,0,90000,0,0,0,0,0,0,0,0,0,90000,45213,44787,0.49763,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,Disque d'embrayage Premium / Terios _J2# (2005-2014) / 3SZ-VE / DHD-053; 31250-B4010,31250-B4010,,31250-B4010,0,0,0,0,0,0,0,0,50000,0,0,0,50000,45622,4378,0.08756,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Canter / N/A / DM-301L (29.36/14 dents, 175x275)",4954514934862,,4954514934862,0,0,0,0,47000,0,0,0,0,0,0,0,47000,24990,22010,0.4683,0
Disque d'embrayage Premium,4954514936620,,Aisin,,,Moteur,"Disque d'embrayage Premium / Pajero/Montero (Sport) / 4M40 / DM-060 (26.245/23 dents, 160x250)",4954514934800,,4954514934800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Toyota C... / 2C,3C/Diesel / 13568-69066 (177 dents)",1356869066/,,1356869066/,629000,703000,999000,887000,703000,1295000,1136000,900000,875000,814000,850000,703000,10494000,5885386.70992,4608613.29008,0.43917,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Hilux, Hiace, LC Prado / 3L/5L / 13568-59175; 13568-YZZ01 (129 dents)",1356859175/,,1356859175/,117000,234000,115000,195000,155000,311000,74000,35000,262000,271000,155000,273000,2197000,1085983.88995,1111016.11005,0.5057,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Avensis I, Carina #, Rav4 I, Picnic / 3S-FE / 13568-09041 (163 dents)",1356809041,,1356809041,0,0,39000,41000,0,0,72500,36000,114000,0,73500,39000,415000,221019.17592,193980.82408,0.46742,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / 4Runner, Hilux/Hiace, LC Prado 93-06 / 1KZ-T / 13568-69085 (102 dents)",1356869085,,1356869085,47000,0,0,0,47000,0,47000,45000,0,0,47000,47000,280000,108115.79426,171884.20574,0.61387,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Avensis I, Carina E, Corolla _E10#, _E11# / 4A-FE / 13568-19046 (117 dents)",1356819046,,1356819046,34000,0,33500,33000,0,0,0,62000,65000,33000,0,0,260500,141739.60144,118760.39856,0.45589,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Fortuner, Hilux/Hiace, LC Prado 02-UP / #KD-FTV / 13568-39016; 13568-09131 (97 dents)",1356839016,,1356839016,0,0,0,0,0,0,47000,47500,47500,0,0,48000,190000,72724.57144,117275.42856,0.61724,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Pajero/Montero V73W, V93W / 6G72 / MD358557 (193 dents)",MD358557,,MD358557,62000,0,0,0,0,0,0,62000,0,62000,0,0,186000,83845,102155,0.54922,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Corolla, Starlet 96-99 / 4E-FE / 13568-19106 (YZZ13, 124 dents)",13568YZZ13Z,,13568YZZ13Z,0,0,0,0,0,0,0,0,0,131000,0,0,131000,70534,60466,0.46157,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Avensis, Corolla, Rav4 / 1CD-FTV (D4D) / 13568-27010,13568-29035 (178 dents)",1E56827010,,1E56827010,0,0,0,0,0,0,0,0,52000,0,0,45000,97000,50160,46840,0.48289,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / L200 KB9T, Pajero/Motero, Pajero Sport / 6G74, 6G75 / MD358549 (201 dents)",3439710,,3439710,0,0,0,0,0,0,72000,0,0,0,0,0,72000,28633.33333,43366.66667,0.60231,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Hilux, Hiace, LC Prado / L/2L / 13568-59027 (130 dents)",-1356859027,,-1356859027,0,0,40000,0,0,0,0,0,0,0,0,0,40000,25121,14879,0.37198,0
Courroie de distribution Original,MD3190230001,,Mitsubishi,,Moteur et Transmission / Courroies et Chaînes / Courroies,Moteur,"Courroie de distribution Original / Corolla, Starlet / 2E / 13568-19025, 11053, YZZ11 (123 dents)",154,,154,0,0,0,0,0,0,0,0,0,0,0,32000,32000,12277,19723,0.61634,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Carina # / 38x74x36/33 / DAC3874W-6CS84 (Koyo),4549250006784,,4549250006784,204000,348000,384000,240000,216000,312000,411500,471500,344500,466500,264000,204000,3866000,2073688.82143,1792311.17857,0.46361,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Corolla _E9#-_E11# / 38x72x36/33 / DAC3872W-8CS81 (Koyo),4549250006760,,4549250006760,108000,120000,144000,120000,96000,132000,70000,172500,141000,120000,264000,12000,1499500,675832.61695,823667.38305,0.54929,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Corolla _E16#, Yaris II, III, Vitz 05-UP / 40x75x39 / DAC4075W-3CS73 (Koyo)",4549250273667,,4549250273667,22500,45000,22500,45000,22500,135000,134500,64000,135000,158500,45000,90000,919500,397400.50674,522099.49326,0.56781,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Avensis I, II, Corolla _E11#,_E12# / 40x74x42 / DAC4074W-3CS80",4549250006913,,4549250006913,98000,60000,40000,20000,117000,0,18500,129500,55500,187500,93500,96000,915500,340920.36101,574579.63899,0.62761,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Tucson/ix35/Sportage/Grandeur/i40 / 45x84x41 / 45BWD03CA101SA,ZA-45BWD03CA101,,ZA-45BWD03CA101,108000,54000,81000,55000,0,27500,54000,100000,50000,0,81000,50000,660500,231934.02016,428565.97984,0.64885,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / 4Runner, Hilux _N18#, LC Prado _J9#, / 54x96x51 / HCDU5496-6LFT; DU5496-6LFT",4549250011337,,4549250011337,0,97000,64000,-64000,96000,32000,0,180000,64000,32000,96000,32000,629000,227775.8871,401224.1129,0.63788,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Santa Fe 00, Tucson 04-UP, ix35, Spotage, Sorento / 42x76x39 / ET-CR1-0846LLCS158/L109 (NTN)",3413521160455,,3413521160455,140000,0,0,0,0,0,0,55000,55000,0,138080,112000,500080,165607.78982,334472.21018,0.66884,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Hilux, Hiace 85-05, LC Prado, L200 K6#, Pajero V4# / 45.242X73.431X19.812/15.7 / LM102949/10 Petit (Koyo)",LM102949,,LM102949,75000,18000,9500,104500,0,37000,19000,19000,38000,27500,57000,57000,461500,157177.34286,304322.65714,0.65942,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Mazda BT-50 06-15, Ford Ranger 06-11 / 47x88x55 / ZA-47KWD02AU42C (NSK)",ZA-47KWD02AU42C,,ZA-47KWD02AU42C,42000,167000,0,42000,0,0,0,0,42000,168000,0,0,461000,275232.28574,185767.71426,0.40297,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Avensis Verso, Picnic, Rav4 II, Lexus RX / 43x82x45 / DAC4382W-3CS79",4549250007255,,4549250007255,25000,45000,22500,67500,0,0,45000,0,112500,45000,22500,0,385000,121018,263982,0.68567,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Terios J1 et J2 / 38x70x38 / DAC3870W-7CS66 (Koyo),4549250006708,,4549250006708,0,38000,19000,38000,38000,0,0,0,0,77000,112000,38000,360000,162164,197836,0.54954,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Hilux 05-UP LC Prado _J12#,_J15#, Lexus GX / 54x96x51 / 2DUF054N-2GR (Koyo, ABS)",3445803,,3445803,0,0,0,85500,0,0,0,0,0,65000,65000,0,215500,62401.11309,153098.88691,0.71044,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Yaris (verso) I, Vitz 99-05 / 38x71x39 / DAC3871W-3CS63 (Koyo)",4549250006722,,4549250006722,34000,0,0,34000,17000,0,0,51000,36000,0,0,0,172000,99211.832,72788.168,0.42319,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Hilux, Hiace 85-05, LC Prado _J7#,_J10#, Lexus LX / 50x82x21.5 / JLM104948/10 Grand (Koyo)",JLM104948-KOYO,,JLM104948-KOYO,22000,10000,0,11000,0,44000,21000,0,0,34000,0,22000,164000,52477.07955,111522.92045,0.68002,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Santa Fe, Tucson, Sonata, i4#, ix35, Kia… / 45x84x41/39 / DAC4584DWCS76 (Koyo)",4549250007316,,4549250007316,36000,18000,0,0,0,0,0,0,36000,0,54000,18000,162000,65515.33381,96484.66619,0.59558,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Fortuner, Hilux 05-UP LC Prado _J12#, Lexus GX / 54x96x51 / 2DUF054N-2C (Koyo)",4549250090035,,4549250090035,0,0,0,52500,0,0,0,0,0,105000,0,0,157500,59772,97728,0.6205,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Fortuner, Hilux 05-UP LC Prado _J12#, Lexus GX / 54x96x51 / 90369-T0003 (Toyota)",90369T00036,,90369T00036,150000,0,0,0,0,0,0,0,0,0,0,0,150000,46410,103590,0.6906,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Kia Morning/Picanto 11-17 / 36x66x35 / DAC36660035 (Febest),3445972,,3445972,46000,0,0,0,0,0,0,21500,0,0,69000,0,136500,44070,92430,0.67714,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Suziki Vitara 14-UP, SX-4, Swift 05-UP / 45x84x39 (Magnetic) / ZA-45BWD16CA103 (NSK)",3444830,,3444830,0,0,76000,0,0,0,0,0,0,38000,0,0,114000,40950,73050,0.64079,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Accent 99-UP, i10, i20, Picanto, Kia Rio / 38x70x37 / IJ111001, 51720-1C000 (Iljin)",2097779,,2097779,0,37000,0,0,0,18500,0,0,0,0,37000,0,92500,36245.77777,56254.22223,0.60815,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Starlet/ Nissan Micra / 35x68x33/30 / 35BWD07CA123 (NSK),35BWD07CA123,,35BWD07CA123,12000,0,0,36000,0,0,0,0,0,0,24000,0,72000,39732,32268,0.44817,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Land Cruiser _J20#, Tundra, Sequoia, Lexus LX / N/A / 2DUF058N5BR, 0182-LC200FM-KIT",3445695,,3445695,0,0,0,0,65000,0,0,0,0,0,0,0,65000,31116,33884,0.52129,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Hilux _N1#, 05-15 / 43x77x45.5/41.5 / 46T090805-4 (Koyo); ZA-43KWD07AU42C-01LBC (NSK)",ZA-43KWD07AU42C,,ZA-43KWD07AU42C,0,0,0,27500,30000,0,0,0,0,0,0,0,57500,23562,33938,0.59023,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Mazda BT-50, Ford Ranger 11-UP / 47x88x55 (ABS) / 47KWD04CA173-01LB (NSK)",3445696,,3445696,0,0,0,0,0,0,0,0,57500,0,0,0,57500,29452,28048,0.48779,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / L200 KA#T 2x2 / 40x75x50 / 40KWD02 (MR992425, NSK)",1219,,1219,0,0,0,0,0,0,55000,0,0,0,0,0,55000,31224,23776,0.43229,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Audi A3, Mazda 323,626 MX_, Seat, VW… / 40x74x40 / DAC4074W-12CS47",4549250006906,,4549250006906,0,18000,0,0,0,0,0,0,0,36000,0,0,54000,5408.00001,48591.99999,0.89985,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Hiace H200 / 54x90x60 / 54KWH02D-Y-2CA; 2DUF054N-9-AM,1142,,1142,52000,0,0,0,0,0,0,0,0,0,0,0,52000,28560,23440,0.45077,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Carisma, Lancer, Mirage, Pajero IO / 40x74x36/34 / DAC4074CWCS73",DAC4074CWCS73,,DAC4074CWCS73,17000,0,35000,0,0,0,0,0,0,0,0,0,52000,0,52000,1,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Avante/Elantra, i30, iX20, K3, Veloster. / 42x78x40 / IJ111010 (Iljin)",3445453,,3445453,0,0,0,0,0,0,43000,0,0,0,0,0,43000,13860,29140,0.67767,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Suzuki Grand Vitara SQ42#; Jimny / 41x68x40 / NTF41KWD01G3C (NSK); DAC4168WHR.. (Koyo),3437513,,3437513,0,0,42000,0,0,0,0,0,0,0,0,0,42000,15180,26820,0.63857,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Mazda BT-50, Ford Ranger 11-UP / 47x88x55 (ABS) / DAC47880055M (Febest)",3445708,,3445708,0,0,0,40000,0,0,0,0,0,0,0,0,40000,15963,24037,0.60093,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / 4Runner, Hilux _N18#, LC Prado _J9#, / 54x96x51 / DU5496-6 (Maxparts)",3382563,,3382563,0,0,0,0,0,0,36000,0,0,0,0,0,36000,15592,20408,0.56689,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Avensis I, II, Corolla _E11#,_E12# / 40x74x42 / ZA-40BWD12CA88",ZA-40BWD12CA88,,ZA-40BWD12CA88,0,0,0,0,0,34000,0,0,0,0,0,0,34000,14520,19480,0.57294,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / i40, Sonata 04-13, K5 / 45x87x41 / GH045110D; 51720-3A200; IJ111004",3446095,,3446095,0,32000,0,0,0,0,0,0,0,0,0,0,32000,7497,24503,0.76572,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Hilux Daihatsu/Honda/Mazda/ Nissan/ Subaru/ Ford / 40x80x19.75 / 30208JR,4549250016882,,89 Variants,15000,0,0,0,0,0,0,0,0,13500,0,0,28500,7496,21004,0.73698,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,"Roulement Avant Prémium / Honda CR-V I,II, MR-V, Accord 98-03, Civic 01-06 / 45x84x42/40 / AU0901-4LXL/L58 (NTN)",AU01-L,,AU01-L,0,0,0,0,0,0,0,19500,0,0,0,0,19500,8523,10977,0.56292,0
Roulement Avant Prémium,4549250016882,,,,,Châssis,Roulement Avant Prémium / Isuzu D-Max 02-07 / 40x68x14/19 / 57407/32008J (Koyo),4549250017605,,4549250017605,0,0,0,0,0,13500,0,0,0,0,0,0,13500,3811,9689,0.7177,0
